account_id,churn_probability,churn_probability_percent,risk_level,health_score,action_priority,recommended_action,industry,country,signup_date,referral_source,initial_plan_tier,initial_seats,churn_flag,subscription_count,ever_upgraded,ever_downgraded,latest_plan_tier,latest_seats,latest_mrr,latest_is_trial,latest_billing_frequency,latest_auto_renew,usage_event_count,total_usage_count,total_usage_duration_secs,total_errors,unique_features_used,active_usage_days,last_usage_date,beta_usage_events,errors_per_100_usage,average_duration_per_event,average_usage_per_event,days_since_last_usage,ticket_count,average_first_response_minutes,average_resolution_hours,average_satisfaction_score,escalation_count,last_support_ticket_date,has_support_tickets,customer_tenure_days,seat_change,plan_changed,days_since_last_support_ticket,has_satisfaction_score,top_risk_signals
A-0aaf6e,0.32613176779158526,32.6,Low,67.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-05-11,organic,Enterprise,3,0,9,0,0,Enterprise,18,3582,0,monthly,1,57,599,172442,39,25,55,2024-12-23,6,6.51085141903172,3025.2982456140357,10.508771929824562,8,5.0,75.4,45.0,4.0,0.0,2024-10-13,1,234,15,0,79.0,1,"['categorical__latest_plan_tier_Enterprise', 'categorical__country_US', 'numeric__active_usage_days']"
A-4ef964,0.3237384315679287,32.4,Low,67.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-03-07,organic,Pro,17,0,9,0,0,Pro,28,1372,0,monthly,1,49,487,150663,33,31,49,2024-12-23,6,6.776180698151952,3074.7551020408164,9.93877551020408,8,3.0,86.33333333333333,42.66666666666666,4.0,0.0,2024-11-25,1,299,11,0,36.0,1,"['categorical__country_US', 'numeric__unique_features_used', 'categorical__industry_HealthTech']"
A-3cc791,0.3216617838511556,32.2,Low,67.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-01-10,other,Enterprise,6,0,8,0,0,Pro,36,1764,0,monthly,1,46,447,149032,30,28,44,2024-11-25,5,6.711409395973154,3239.826086956521,9.717391304347826,36,6.0,95.83333333333331,48.333333333333336,4.25,1.0,2024-12-09,1,356,30,1,22.0,1,"['categorical__country_US', 'numeric__plan_changed', 'numeric__subscription_count']"
A-e19ff6,0.3168256601295933,31.7,Low,68.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,0,12,1,0,Pro,26,1274,0,monthly,0,45,456,144844,24,26,45,2024-12-16,1,5.263157894736842,3218.7555555555555,10.133333333333333,15,3.0,115.0,30.666666666666668,4.666666666666667,0.0,2024-01-09,1,522,25,1,357.0,1,"['numeric__latest_auto_renew', 'numeric__beta_usage_events', 'numeric__plan_changed']"
A-bbc346,0.3167814888324497,31.7,Low,68.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-08-29,partner,Enterprise,19,0,13,1,1,Pro,19,0,1,annual,1,62,650,179376,37,34,60,2024-12-23,6,5.6923076923076925,2893.1612903225805,10.483870967741936,8,3.0,102.66666666666669,45.333333333333336,4.5,0.0,2024-09-05,1,124,0,1,117.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__active_usage_days']"
A-354f12,0.3151821037302538,31.5,Low,68.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-04-28,ads,Pro,1,0,4,0,1,Basic,7,133,0,monthly,1,15,158,48510,3,14,15,2024-12-16,1,1.89873417721519,3234.0,10.533333333333331,15,2.0,137.5,56.5,,0.0,2023-08-13,1,247,6,1,506.0,0,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'categorical__country_US']"
A-ae052e,0.31478788784643524,31.5,Low,68.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,CA,2023-09-11,other,Basic,39,0,6,1,1,Basic,39,0,1,annual,1,29,300,88383,12,24,28,2024-12-01,6,4.0,3047.689655172414,10.344827586206897,30,4.0,60.5,31.25,4.0,0.0,2024-01-02,1,477,0,0,364.0,1,"['numeric__subscription_count', 'numeric__errors_per_100_usage', 'numeric__average_first_response_minutes']"
A-bcbe98,0.3143097251245806,31.4,Low,68.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-07-29,other,Enterprise,46,0,11,1,1,Basic,46,874,0,monthly,1,65,635,173619,43,34,59,2024-12-14,12,6.771653543307086,2671.0615384615385,9.76923076923077,17,7.0,61.57142857142857,38.285714285714285,4.0,1.0,2024-09-16,1,155,0,1,106.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__active_usage_days']"
A-fb186e,0.3131723457246076,31.3,Low,68.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-10-27,organic,Basic,29,0,3,0,0,Enterprise,29,0,1,annual,1,20,207,72170,7,15,19,2024-10-28,3,3.3816425120772946,3608.5,10.35,64,6.0,81.0,26.166666666666668,3.6666666666666665,0.0,2024-07-28,1,65,0,1,156.0,1,"['numeric__subscription_count', 'numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise']"
A-f25509,0.31222272399964907,31.2,Low,68.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-03-22,other,Enterprise,32,0,5,0,1,Basic,57,1083,0,annual,1,23,229,73603,15,17,21,2024-12-28,3,6.550218340611353,3200.1304347826085,9.956521739130435,3,6.0,116.0,42.66666666666666,4.666666666666667,0.0,2024-05-30,1,284,25,1,215.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-acb7f7,0.30825538966921623,30.8,Low,69.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-01-06,ads,Basic,32,0,12,1,1,Basic,32,608,0,annual,1,62,612,176628,36,33,59,2024-12-29,10,5.88235294117647,2848.8387096774195,9.870967741935484,2,3.0,91.0,41.0,3.5,0.0,2024-01-27,1,360,0,0,339.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-158f4e,0.30716673432616187,30.7,Low,69.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,IN,2023-03-03,other,Enterprise,61,0,12,0,0,Enterprise,61,12139,0,monthly,1,49,453,124458,29,32,48,2024-11-22,3,6.401766004415011,2539.9591836734694,9.244897959183673,39,5.0,126.0,27.6,4.333333333333333,0.0,2024-08-05,1,669,0,0,148.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__unique_features_used', 'numeric__average_usage_per_event']"
A-fdfc91,0.3067274815112544,30.7,Low,69.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2023-05-06,ads,Basic,29,0,10,1,0,Basic,111,2109,0,monthly,1,56,564,158143,29,32,56,2024-11-19,1,5.141843971631205,2823.9821428571427,10.071428571428571,42,5.0,121.0,28.8,3.6666666666666665,0.0,2024-11-17,1,605,82,0,44.0,1,"['numeric__unique_features_used', 'categorical__country_US', 'numeric__beta_usage_events']"
A-bb1486,0.30505975242601363,30.5,Low,69.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-11-05,organic,Basic,41,0,8,0,1,Pro,67,3283,0,annual,1,42,405,118945,36,24,41,2024-12-09,5,8.88888888888889,2832.0238095238096,9.642857142857142,22,3.0,78.0,11.0,3.0,0.0,2024-05-19,1,56,26,1,226.0,1,"['categorical__country_US', 'numeric__average_resolution_hours', 'numeric__plan_changed']"
A-5a215a,0.3040114137016624,30.4,Low,69.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,FR,2024-01-05,other,Enterprise,87,0,18,1,0,Pro,87,4263,0,annual,1,80,807,271652,71,32,73,2024-12-24,8,8.79801734820322,3395.65,10.0875,7,4.0,38.0,29.5,4.0,0.0,2024-12-06,1,361,0,1,25.0,1,"['numeric__active_usage_days', 'categorical__country_FR', 'numeric__unique_features_used']"
A-42e5e1,0.30389468753426335,30.4,Low,69.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2024-07-09,ads,Pro,1,1,7,1,1,Pro,10,490,0,annual,0,41,411,116704,41,24,39,2024-12-26,2,9.975669099756692,2846.439024390244,10.024390243902438,5,3.0,81.33333333333333,29.0,4.0,0.0,2024-05-22,1,175,9,0,223.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'numeric__latest_auto_renew']"
A-1b9609,0.3027767996100442,30.3,Low,69.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2023-10-12,ads,Enterprise,4,0,11,0,0,Enterprise,25,0,1,annual,1,47,457,140541,21,28,44,2024-11-20,6,4.595185995623632,2990.234042553192,9.72340425531915,41,4.0,74.75,43.0,3.0,0.0,2024-10-22,1,446,21,0,70.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__errors_per_100_usage', 'categorical__latest_billing_frequency_annual']"
A-dbc825,0.2996726868406878,30.0,Low,70.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,FR,2024-01-07,partner,Enterprise,19,0,16,1,0,Basic,19,361,0,annual,1,72,730,212801,58,34,68,2024-12-30,8,7.945205479452055,2955.5694444444443,10.13888888888889,1,6.0,108.16666666666669,49.5,4.0,1.0,2024-10-02,1,359,0,1,90.0,1,"['categorical__country_FR', 'numeric__active_usage_days', 'numeric__unique_features_used']"
A-c16101,0.2979416534660687,29.8,Low,70.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,IN,2024-09-06,other,Basic,7,0,10,1,1,Pro,7,343,0,monthly,1,55,561,185984,29,31,53,2024-12-20,9,5.169340463458111,3381.5272727272727,10.2,11,4.0,82.0,28.0,5.0,1.0,2024-12-08,1,116,0,1,23.0,1,"['numeric__unique_features_used', 'numeric__plan_changed', 'categorical__initial_plan_tier_Basic']"
A-6965e1,0.29502999198272306,29.5,Low,70.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2024-11-25,organic,Basic,13,0,12,1,1,Basic,13,247,0,monthly,1,59,627,188154,29,27,56,2024-12-28,4,4.625199362041467,3189.0508474576272,10.627118644067796,3,3.0,128.33333333333334,39.0,3.0,0.0,2024-07-27,1,36,0,0,157.0,1,"['categorical__industry_DevTools', 'categorical__country_US', 'numeric__days_since_last_usage']"
A-118f1c,0.29484148822539225,29.5,Low,70.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-10-31,other,Pro,32,0,8,0,0,Enterprise,32,6368,0,annual,0,38,369,96816,14,22,36,2024-10-05,2,3.794037940379404,2547.7894736842104,9.710526315789474,87,1.0,141.0,64.0,3.0,0.0,2023-06-22,1,61,0,1,558.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'numeric__latest_auto_renew']"
A-ed510f,0.29440603662156906,29.4,Low,70.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,IN,2023-01-17,partner,Basic,42,0,10,1,0,Pro,42,2058,0,monthly,1,49,493,160744,28,27,48,2024-12-17,5,5.679513184584178,3280.4897959183672,10.06122448979592,14,9.0,82.55555555555556,44.55555555555556,4.0,0.0,2024-09-13,1,714,0,1,109.0,1,"['numeric__customer_tenure_days', 'numeric__plan_changed', 'categorical__initial_plan_tier_Basic']"
A-58b9ff,0.293254490913106,29.3,Low,70.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,IN,2024-05-31,partner,Enterprise,2,0,13,1,1,Pro,33,1617,0,monthly,1,65,667,200727,32,28,65,2024-12-19,7,4.7976011994003,3088.107692307692,10.261538461538462,12,2.0,79.0,66.0,4.0,1.0,2023-11-30,1,214,31,1,397.0,1,"['categorical__industry_DevTools', 'numeric__active_usage_days', 'numeric__errors_per_100_usage']"
A-fce879,0.2930961179423521,29.3,Low,70.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,UK,2024-09-24,partner,Pro,10,1,5,0,1,Basic,21,399,0,annual,1,27,299,98740,14,25,27,2024-11-30,1,4.682274247491638,3657.037037037037,11.074074074074074,31,2.0,61.5,28.0,4.0,0.0,2024-07-17,1,98,11,1,167.0,1,"['numeric__subscription_count', 'numeric__errors_per_100_usage', 'numeric__beta_usage_events']"
A-054577,0.2917374713809479,29.2,Low,70.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,UK,2024-04-28,ads,Basic,2,0,16,1,1,Pro,8,392,0,monthly,1,85,833,219747,52,36,83,2024-12-31,10,6.24249699879952,2585.258823529412,9.8,0,1.0,70.0,46.0,4.0,0.0,2023-09-01,1,247,6,1,487.0,1,"['numeric__active_usage_days', 'numeric__unique_features_used', 'numeric__days_since_last_usage']"
A-0a62f5,0.28944930319950085,28.9,Low,71.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,UK,2024-09-11,partner,Pro,16,0,4,0,0,Basic,25,475,0,monthly,1,25,244,74890,7,20,25,2024-11-20,2,2.8688524590163933,2995.6,9.76,41,2.0,105.0,33.5,,0.0,2024-11-26,1,111,9,1,35.0,0,"['numeric__errors_per_100_usage', 'numeric__subscription_count', 'numeric__plan_changed']"
A-f5641b,0.28835149095391266,28.8,Low,71.2,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-03-30,other,Pro,31,0,10,1,1,Enterprise,45,8955,0,monthly,1,39,438,141649,18,27,39,2024-12-11,4,4.10958904109589,3632.025641025641,11.23076923076923,20,4.0,98.0,47.5,3.0,1.0,2024-09-14,1,276,14,1,108.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-8ed5dd,0.2852043296174419,28.5,Low,71.5,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,UK,2023-06-29,event,Enterprise,5,1,12,1,1,Basic,15,285,0,monthly,1,55,545,173217,45,29,52,2024-12-19,2,8.256880733944955,3149.4,9.909090909090908,12,6.0,96.83333333333331,29.0,3.75,0.0,2024-12-09,1,551,10,1,22.0,1,"['categorical__referral_source_event', 'numeric__plan_changed', 'numeric__beta_usage_events']"
A-c9bb3e,0.28345735606599326,28.3,Low,71.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-03-24,ads,Pro,5,0,10,1,0,Basic,10,190,0,monthly,1,46,474,171153,20,27,43,2024-11-01,2,4.219409282700422,3720.717391304348,10.304347826086955,60,7.0,86.14285714285714,27.714285714285715,4.2,1.0,2024-12-14,1,282,5,1,17.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__plan_changed']"
A-4a267b,0.28171328512786836,28.2,Low,71.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-05-05,other,Pro,25,0,10,1,1,Pro,25,0,1,annual,1,50,498,150984,22,31,49,2024-11-25,7,4.417670682730924,3019.68,9.96,36,4.0,105.0,16.25,4.333333333333333,0.0,2024-05-09,1,240,0,0,236.0,1,"['numeric__errors_per_100_usage', 'categorical__country_US', 'numeric__unique_features_used']"
A-dfbd31,0.2812576384166104,28.1,Low,71.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,UK,2023-12-04,partner,Enterprise,14,0,14,1,1,Basic,14,266,0,monthly,1,54,599,182273,19,27,50,2024-12-14,7,3.1719532554257093,3375.425925925926,11.092592592592592,17,6.0,129.83333333333334,29.666666666666668,4.25,0.0,2024-10-25,1,393,0,1,67.0,1,"['numeric__errors_per_100_usage', 'categorical__industry_DevTools', 'numeric__plan_changed']"
A-53f4e3,0.2798353365914184,28.0,Low,72.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2024-06-14,event,Enterprise,13,0,10,0,0,Pro,29,1421,0,monthly,1,44,410,127529,45,29,42,2024-12-20,1,10.975609756097562,2898.3863636363635,9.318181818181818,11,5.0,99.0,28.6,4.0,0.0,2024-09-24,1,200,16,1,98.0,1,"['categorical__referral_source_event', 'numeric__beta_usage_events', 'numeric__plan_changed']"
A-855a48,0.27729035626976367,27.7,Low,72.3,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-12-22,partner,Pro,14,0,8,0,1,Enterprise,60,11940,0,annual,1,44,448,145908,16,26,43,2024-11-19,7,3.571428571428571,3316.090909090909,10.181818181818182,42,5.0,122.0,39.6,3.6666666666666665,0.0,2024-07-10,1,375,46,1,174.0,1,"['numeric__errors_per_100_usage', 'categorical__latest_plan_tier_Enterprise', 'categorical__country_US']"
A-76fa4d,0.2760223820026017,27.6,Low,72.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-11-24,event,Pro,69,0,7,0,0,Pro,69,3381,0,monthly,1,36,357,126251,21,21,36,2024-12-03,4,5.88235294117647,3506.972222222222,9.916666666666666,28,5.0,111.8,33.4,4.5,0.0,2024-12-27,1,37,0,0,4.0,1,"['categorical__referral_source_event', 'numeric__subscription_count', 'categorical__country_US']"
A-2789e3,0.2731812629071411,27.3,Low,72.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,US,2024-09-14,partner,Enterprise,11,0,12,1,1,Pro,11,0,1,monthly,1,65,680,205877,45,33,62,2024-12-31,6,6.61764705882353,3167.3384615384616,10.461538461538462,0,4.0,83.25,47.25,4.0,0.0,2024-12-22,1,108,0,1,9.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'numeric__days_since_last_usage']"
A-71615e,0.27301671383986453,27.3,Low,72.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2024-05-18,organic,Basic,15,0,13,1,0,Pro,15,735,0,annual,1,62,620,194799,41,29,59,2024-12-22,4,6.612903225806452,3141.9193548387098,10.0,9,1.0,77.0,49.0,,0.0,2024-01-12,1,227,0,1,354.0,0,"['categorical__country_US', 'numeric__active_usage_days', 'numeric__plan_changed']"
A-e4144b,0.272596191096097,27.3,Low,72.7,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,UK,2024-10-22,other,Pro,41,0,10,1,0,Enterprise,41,8159,0,annual,1,43,439,133397,21,26,43,2024-12-23,5,4.783599088838269,3102.2558139534885,10.209302325581396,8,3.0,172.33333333333334,57.0,4.0,0.0,2024-03-29,1,70,0,1,277.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__errors_per_100_usage', 'numeric__plan_changed']"
A-702032,0.27201369900314687,27.2,Low,72.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2023-10-03,ads,Pro,28,0,6,1,0,Pro,28,1372,0,annual,1,26,285,91776,15,19,25,2024-12-02,1,5.263157894736842,3529.846153846154,10.961538461538462,29,4.0,98.25,26.0,3.0,0.0,2024-07-23,1,455,0,0,161.0,1,"['numeric__subscription_count', 'categorical__country_US', 'numeric__beta_usage_events']"
A-d42431,0.2719327861039887,27.2,Low,72.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,FR,2024-06-09,ads,Enterprise,22,0,9,1,1,Enterprise,22,4378,0,annual,1,47,457,133864,34,26,47,2024-12-06,6,7.439824945295405,2848.1702127659573,9.72340425531915,25,4.0,119.5,24.25,4.0,0.0,2024-08-07,1,205,0,0,146.0,1,"['categorical__country_FR', 'categorical__latest_plan_tier_Enterprise', 'categorical__latest_billing_frequency_annual']"
A-fd7ad3,0.27187696533253464,27.2,Low,72.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-11-01,event,Enterprise,1,0,10,1,0,Basic,29,551,0,monthly,1,56,567,171957,42,31,52,2024-11-25,9,7.4074074074074066,3070.660714285714,10.125,36,8.0,98.125,48.75,4.166666666666667,1.0,2024-10-17,1,60,28,1,75.0,1,"['categorical__referral_source_event', 'categorical__country_US', 'numeric__unique_features_used']"
A-5b051a,0.2715689215565293,27.2,Low,72.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-08-05,event,Enterprise,22,0,4,0,0,Pro,22,1078,0,monthly,1,16,171,44864,17,14,16,2024-12-07,3,9.941520467836256,2804.0,10.6875,24,1.0,2.0,2.0,3.0,0.0,2024-03-24,1,148,0,1,282.0,1,"['numeric__subscription_count', 'numeric__average_first_response_minutes', 'categorical__referral_source_event']"
A-508199,0.27059744096277893,27.1,Low,72.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,AU,2024-01-28,event,Basic,19,0,5,0,0,Enterprise,19,0,1,monthly,1,24,231,80389,15,16,23,2024-11-23,2,6.493506493506493,3349.5416666666665,9.625,38,3.0,67.33333333333333,50.66666666666666,3.0,0.0,2024-08-17,1,338,0,1,136.0,1,"['numeric__subscription_count', 'categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise']"
A-5f2961,0.2696523636647845,27.0,Low,73.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,HealthTech,US,2024-11-22,partner,Basic,4,0,7,0,0,Basic,16,304,0,annual,1,36,348,103023,19,22,36,2024-11-04,2,5.459770114942529,2861.75,9.666666666666666,57,1.0,19.0,53.0,,0.0,2023-06-30,1,39,12,0,550.0,0,"['numeric__average_first_response_minutes', 'numeric__subscription_count', 'categorical__country_US']"
A-034368,0.2664733991988802,26.6,Low,73.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,US,2023-11-05,event,Enterprise,19,0,5,0,0,Enterprise,23,4577,0,monthly,1,28,265,80423,25,20,27,2024-12-13,4,9.433962264150944,2872.25,9.464285714285714,18,5.0,91.8,41.2,4.0,0.0,2024-05-04,1,422,4,0,241.0,1,"['numeric__subscription_count', 'categorical__referral_source_event', 'categorical__latest_plan_tier_Enterprise']"
A-7c83a1,0.26392920194247466,26.4,Low,73.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-05-06,partner,Pro,12,0,12,0,1,Pro,24,1176,0,monthly,1,62,632,203509,23,29,61,2024-12-31,4,3.6392405063291138,3282.403225806452,10.193548387096774,0,4.0,86.25,42.0,4.0,0.0,2024-04-21,1,239,12,0,254.0,1,"['numeric__errors_per_100_usage', 'numeric__days_since_last_usage', 'numeric__active_usage_days']"
A-533452,0.2611479256116429,26.1,Low,73.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,AU,2024-11-12,organic,Pro,9,0,11,1,1,Basic,52,988,0,annual,0,63,595,172726,44,32,62,2024-12-15,10,7.394957983193278,2741.68253968254,9.444444444444445,16,4.0,35.5,32.75,4.0,0.0,2024-08-05,1,49,43,1,148.0,1,"['categorical__industry_DevTools', 'numeric__active_usage_days', 'numeric__average_first_response_minutes']"
A-f6b2fb,0.2603864896340161,26.0,Low,74.0,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,AU,2024-04-23,event,Basic,23,0,10,1,1,Basic,23,437,0,monthly,0,55,524,158412,37,29,53,2024-12-24,8,7.061068702290077,2880.2181818181816,9.527272727272727,7,5.0,88.6,55.0,4.0,1.0,2024-01-19,1,252,0,0,347.0,1,"['categorical__industry_DevTools', 'categorical__referral_source_event', 'numeric__latest_auto_renew']"
A-94c3cd,0.2594513989114333,25.9,Low,74.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,CA,2023-09-20,other,Enterprise,32,0,6,0,0,Enterprise,32,6368,0,monthly,1,31,306,104197,18,18,30,2024-12-11,4,5.88235294117647,3361.1935483870966,9.870967741935484,20,4.0,116.5,44.75,3.5,1.0,2024-08-17,1,468,0,0,136.0,1,"['numeric__subscription_count', 'categorical__latest_plan_tier_Enterprise', 'numeric__ever_upgraded']"
A-b2af2e,0.2561065219700327,25.6,Low,74.4,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2024-08-24,event,Enterprise,5,0,4,0,1,Basic,54,1026,0,annual,0,18,174,60214,11,14,18,2024-11-11,4,6.321839080459771,3345.222222222222,9.666666666666666,50,2.0,95.0,39.5,4.0,0.0,2024-01-09,1,129,49,1,357.0,1,"['numeric__subscription_count', 'categorical__referral_source_event', 'numeric__latest_auto_renew']"
A-1f7acb,0.2539611313874808,25.4,Low,74.6,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,FinTech,UK,2023-08-06,ads,Basic,64,0,8,1,1,Enterprise,64,12736,0,annual,1,53,510,164068,47,26,53,2024-12-13,7,9.215686274509803,3095.622641509434,9.62264150943396,18,7.0,129.57142857142858,41.71428571428572,4.4,0.0,2024-12-05,1,513,0,1,26.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__plan_changed', 'numeric__subscription_count']"
A-51ec1b,0.24891767925631497,24.9,Low,75.1,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2023-11-08,ads,Enterprise,7,0,6,1,1,Enterprise,17,3383,0,annual,1,28,283,111162,12,19,27,2024-10-22,3,4.240282685512367,3970.071428571429,10.107142857142858,70,3.0,150.0,52.333333333333336,5.0,1.0,2024-09-11,1,419,10,0,111.0,1,"['categorical__industry_DevTools', 'numeric__subscription_count', 'numeric__errors_per_100_usage']"
A-a8b49c,0.24217633491776056,24.2,Low,75.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,UK,2023-10-06,partner,Basic,7,0,12,1,0,Pro,7,343,0,annual,1,54,545,183399,43,27,54,2024-12-25,1,7.889908256880735,3396.277777777778,10.092592592592592,6,1.0,105.0,72.0,4.0,0.0,2023-09-23,1,452,0,1,465.0,1,"['numeric__beta_usage_events', 'numeric__plan_changed', 'numeric__days_since_last_usage']"
A-0b0d6d,0.24159500723940805,24.2,Low,75.8,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,DevTools,US,2024-12-30,organic,Pro,3,0,13,1,0,Pro,3,147,0,monthly,1,62,582,162411,48,32,61,2024-12-26,9,8.24742268041237,2619.532258064516,9.387096774193548,5,5.0,90.4,31.4,4.0,1.0,2024-10-09,1,1,0,0,83.0,1,"['categorical__industry_DevTools', 'numeric__unique_features_used', 'numeric__active_usage_days']"
A-9174e0,0.24091070537839568,24.1,Low,75.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,Cybersecurity,US,2024-12-04,partner,Basic,37,0,15,1,0,Enterprise,37,7363,0,annual,1,69,689,206138,61,34,66,2024-12-29,6,8.853410740203193,2987.5072463768115,9.985507246376812,2,2.0,167.0,39.0,5.0,0.0,2024-10-30,1,27,0,1,62.0,1,"['numeric__unique_features_used', 'numeric__active_usage_days', 'categorical__latest_plan_tier_Enterprise']"
A-625d0b,0.2408841521161617,24.1,Low,75.9,Priority 3 - Routine,Continue routine monitoring and maintain normal customer engagement.,EdTech,AU,2024-09-02,ads,Basic,9,0,11,0,0,Enterprise,9,1791,0,annual,1,54,529,141489,38,32,54,2024-12-09,6,7.183364839319471,2620.1666666666665,9.796296296296296,22,5.0,72.4,48.4,3.0,0.0,2024-11-19,1,120,0,1,42.0,1,"['categorical__latest_plan_tier_Enterprise', 'numeric__unique_features_used', 'numeric__plan_changed']"
